title,description,link,query
[포토뉴스]뉴욕 라과디아 공항에서 비행기 충돌사고…조종사 2명 사망 - 경향신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zOGZLTGpYSFNBdmljLS1HSVdURE1HLWVyc25wa05WRHN5ZTlqdFJLczJTRzMwblhob3ZWN0NRN19heFd1SXZtX2RZdDVqQ3pOMGo2SWxWZ3R4Z9IBX0FVX3lxTE5RclgyZGI2Y2tIQ3R3R0xRMUFPd25BSXYzNC11NmR3SVdySUthQk82MENvS3lFR2ljZ1l2X05Sc3doWmhaMzI4MVlRR2ltYWhGbmsyb2RqYjBFcHhUczRr?oc=5"" target=""_blank"">[포토뉴스]뉴욕 라과디아 공항에서 비행기 충돌사고…조종사 2명 사망</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE8zOGZLTGpYSFNBdmljLS1HSVdURE1HLWVyc25wa05WRHN5ZTlqdFJLczJTRzMwblhob3ZWN0NRN19heFd1SXZtX2RZdDVqQ3pOMGo2SWxWZ3R4Z9IBX0FVX3lxTE5RclgyZGI2Y2tIQ3R3R0xRMUFPd25BSXYzNC11NmR3SVdySUthQk82MENvS3lFR2ljZ1l2X05Sc3doWmhaMzI4MVlRR2ltYWhGbmsyb2RqYjBFcHhUczRr?oc=5,비행기
오는 5월 인천-제주 직항 비행기 노선 열린다 - 조선비즈 - Chosunbiz,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxOb0N1aGNSSzM3Z0IzWmQ3V1NwZkNiamVVLVhLd3V6c3Vmakg0cDZYZWlNbVc1RTRweFJ1RWRwQ19FUndFYmp3T2oyNDlQci14dURBNHhXempFd0o1cTJkVEFDSU9IWDJwcUU5UjZiZkVzd3cwalBhME9yMlpfY0k5QlpVRXlwQdIBmgFBVV95cUxQeVJ0emJ4TVRDVWFPR2ZGUEx4ZE80ZXREdXFLbVVmYzlEeGxzSUFGM25oSTAtVEpPRHozOHo5SG9BX2prOTlpSG04aTE3cldOazlzNDlPQk50WlZMRDBEcTFSdlRiZTRpNHFUTzkzclRpWWhKR0VHd05fY0prWEo0SmJQcXJRdzRMQ0YwcFRpSGNPTjZaWHJ5LXdB?oc=5"" target=""_blank"">오는 5월 인천-제주 직항 비행기 노선 열린다 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chosunbiz</font>",https://news.google.com/rss/articles/CBMihgFBVV95cUxOb0N1aGNSSzM3Z0IzWmQ3V1NwZkNiamVVLVhLd3V6c3Vmakg0cDZYZWlNbVc1RTRweFJ1RWRwQ19FUndFYmp3T2oyNDlQci14dURBNHhXempFd0o1cTJkVEFDSU9IWDJwcUU5UjZiZkVzd3cwalBhME9yMlpfY0k5QlpVRXlwQdIBmgFBVV95cUxQeVJ0emJ4TVRDVWFPR2ZGUEx4ZE80ZXREdXFLbVVmYzlEeGxzSUFGM25oSTAtVEpPRHozOHo5SG9BX2prOTlpSG04aTE3cldOazlzNDlPQk50WlZMRDBEcTFSdlRiZTRpNHFUTzkzclRpWWhKR0VHd05fY0prWEo0SmJQcXJRdzRMQ0YwcFRpSGNPTjZaWHJ5LXdB?oc=5,비행기
"유류할증료도 3배 인상 예고…""비행기 타기 부담"" - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE81SHBOSUhuWGdKeWhrOEdUdlhGVElWUlJLNE55OS0zTjJGQ3hhNmVZRkdGVVJURWNycEJfdHBrUWx0MGI3UmgzcFFvM2dCSEV2ZEd4cA?oc=5"" target=""_blank"">유류할증료도 3배 인상 예고…""비행기 타기 부담""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTE81SHBOSUhuWGdKeWhrOEdUdlhGVElWUlJLNE55OS0zTjJGQ3hhNmVZRkdGVVJURWNycEJfdHBrUWx0MGI3UmgzcFFvM2dCSEV2ZEd4cA?oc=5,비행기
"""비행기 띄울수록 손해""…고유가·고환율에 결국 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE14OVZuNEJhZkZiTlJ0WElRNFpIRXh6bkV3YUt6QUFaMU01T0ozOTJzbUdxNGFQTlgyWFp5TUxyS2VjRTZPVTlZVlV6NA?oc=5"" target=""_blank"">""비행기 띄울수록 손해""…고유가·고환율에 결국</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTE14OVZuNEJhZkZiTlJ0WElRNFpIRXh6bkV3YUt6QUFaMU01T0ozOTJzbUdxNGFQTlgyWFp5TUxyS2VjRTZPVTlZVlV6NA?oc=5,비행기
기내 배터리 적발 43만건…비행기 1편당 1건꼴 - 전남일보,"<a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTFBEUjVzeGd3dzhlOFJQU2d2X1NTMzVDVmxvZHVkT1AzVmdFRE5pNE1JNUZlbExDY01COUk1aS1ENXNSbm5GUGFXUmRLMmRJUlEyYWJ0ZndUQXFOSTZvMG5KVWJGZ3pROEtybVhQSFZxaw?oc=5"" target=""_blank"">기내 배터리 적발 43만건…비행기 1편당 1건꼴</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전남일보</font>",https://news.google.com/rss/articles/CBMib0FVX3lxTFBEUjVzeGd3dzhlOFJQU2d2X1NTMzVDVmxvZHVkT1AzVmdFRE5pNE1JNUZlbExDY01COUk1aS1ENXNSbm5GUGFXUmRLMmRJUlEyYWJ0ZndUQXFOSTZvMG5KVWJGZ3pROEtybVhQSFZxaw?oc=5,비행기
'실패 없는 비행기 부품 제조'… 오차 범위 1.4㎜ 벽 깨고 항공 우주 강국 앞당긴다 [언박싱 연구실] - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEQl9vaHhsTjM1WF9saUZRWGhKT01TbGtGMlY5V3FiRnNOSzRBLURUNUxLNjdNRFAtYVRwcUFqTk5RTG11VXJYT0VKR0J5WUhnWkxmdA?oc=5"" target=""_blank"">'실패 없는 비행기 부품 제조'… 오차 범위 1.4㎜ 벽 깨고 항공 우주 강국 앞당긴다 [언박싱 연구실]</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEQl9vaHhsTjM1WF9saUZRWGhKT01TbGtGMlY5V3FiRnNOSzRBLURUNUxLNjdNRFAtYVRwcUFqTk5RTG11VXJYT0VKR0J5WUhnWkxmdA?oc=5,비행기
(73) 종이비행기 - 보은사람들,"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTFBhU3NNUmd1X05Ic0Jpa0p5VmRVN2NtdFR6dlY5dUtBUDhNQzRxbWtzUW91RElxREFneVVJaFpoZmQwcHZ4QkVpcml1VV9tNHVhbFFwd2E4eS1NNEhxMHRVbjZfaFRXOFNwbDAtSGN3?oc=5"" target=""_blank"">(73) 종이비행기</a>&nbsp;&nbsp;<font color=""#6f6f6f"">보은사람들</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTFBhU3NNUmd1X05Ic0Jpa0p5VmRVN2NtdFR6dlY5dUtBUDhNQzRxbWtzUW91RElxREFneVVJaFpoZmQwcHZ4QkVpcml1VV9tNHVhbFFwd2E4eS1NNEhxMHRVbjZfaFRXOFNwbDAtSGN3?oc=5,비행기
[중부안테나] 공항폐쇄·비행기 취소… 급박했던 ‘무박 4일’ - 중부매일,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE9rX2hfUVM3NmtzZkZBUnVaUGhWb3BxbmZPUVF1MjFIRnIzbl9JWGdqcTBFMUlKWDlkejgxMTNLVHlnT2NweDk2NFU5U1RJX2hGRWJsWHNJeDZydEk5TjVRX3I3ZUNxSC1YMnfSAW5BVV95cUxPNE1SRUZfT19DQmNzQWt4Vno1ejlCLU1TM01mQVBCaEZpLXMyTjdpMkJIYjVYLXF0SG1QNHNKbTZHbEVHMXFiLTc5ajdZOU9rc0pENGdVd0hDM283V3p0eTNiSFo1MWVrUTJUaFdfUQ?oc=5"" target=""_blank"">[중부안테나] 공항폐쇄·비행기 취소… 급박했던 ‘무박 4일’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중부매일</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE9rX2hfUVM3NmtzZkZBUnVaUGhWb3BxbmZPUVF1MjFIRnIzbl9JWGdqcTBFMUlKWDlkejgxMTNLVHlnT2NweDk2NFU5U1RJX2hGRWJsWHNJeDZydEk5TjVRX3I3ZUNxSC1YMnfSAW5BVV95cUxPNE1SRUZfT19DQmNzQWt4Vno1ejlCLU1TM01mQVBCaEZpLXMyTjdpMkJIYjVYLXF0SG1QNHNKbTZHbEVHMXFiLTc5ajdZOU9rc0pENGdVd0hDM283V3p0eTNiSFo1MWVrUTJUaFdfUQ?oc=5,비행기
반려견 공항에 버리고 비행기 탑승…美 40대 남성 기소 - YTN,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTFBRMFYzdk0yRGM3VHdnV3FUMUtweGpsRzN3VHVtYm9SeDg5RnpIbGdlZERwcDdPbTVSVDNudDJPdmJpdnhyS3U0LXNyME8tcU00S0NRRXVuZFZpY0tueGc?oc=5"" target=""_blank"">반려견 공항에 버리고 비행기 탑승…美 40대 남성 기소</a>&nbsp;&nbsp;<font color=""#6f6f6f"">YTN</font>",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBRMFYzdk0yRGM3VHdnV3FUMUtweGpsRzN3VHVtYm9SeDg5RnpIbGdlZERwcDdPbTVSVDNudDJPdmJpdnhyS3U0LXNyME8tcU00S0NRRXVuZFZpY0tueGc?oc=5,비행기
'자전거'에서 이제 '마음의 비행기'가 이륙했다 — 우리는 준비된 파일럿인가 - 하이테크정보,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTFBzc2ROYXlsZDNFX3hNbnNxVlZlenE3cTNkNC1ySzdaQllvUUQ0ODlDaDA1YWlnR09IWVRGSGlRZWtFXzUxQXNsRWM0RkxJQjlEQl9qVVg1V3hnbm94anZZTHdTSTRwYk900gFsQVVfeXFMTkF3eUZMOW9HN1FWNVM2c3lKcy1vRjZCRnZwaW9kVk9XZDBYT1JobDdNN2R2Tm9hdFpSTVZVUkRTbFNEMTI5RUNjOENYWklkekU1RlpPMUZxRjNSUUhxWFhOMHJ0anhvOGZLOElp?oc=5"" target=""_blank"">'자전거'에서 이제 '마음의 비행기'가 이륙했다 — 우리는 준비된 파일럿인가</a>&nbsp;&nbsp;<font color=""#6f6f6f"">하이테크정보</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBzc2ROYXlsZDNFX3hNbnNxVlZlenE3cTNkNC1ySzdaQllvUUQ0ODlDaDA1YWlnR09IWVRGSGlRZWtFXzUxQXNsRWM0RkxJQjlEQl9qVVg1V3hnbm94anZZTHdTSTRwYk900gFsQVVfeXFMTkF3eUZMOW9HN1FWNVM2c3lKcy1vRjZCRnZwaW9kVk9XZDBYT1JobDdNN2R2Tm9hdFpSTVZVUkRTbFNEMTI5RUNjOENYWklkekU1RlpPMUZxRjNSUUhxWFhOMHJ0anhvOGZLOElp?oc=5,비행기
전남 장성군에서 규모 2.4 지진 - KBS 뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE41V2I0bERlVzlqQ3FENHJFOVVWYWUxY2Z3bWZ5VEstLUprbjdELVpYbXFVeFowUUNBNG5lTmlVRk1iSEgyamQxNVBkYmFPZ0RKNmFuZHdmNFdpUk0?oc=5"" target=""_blank"">전남 장성군에서 규모 2.4 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBS 뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE41V2I0bERlVzlqQ3FENHJFOVVWYWUxY2Z3bWZ5VEstLUprbjdELVpYbXFVeFowUUNBNG5lTmlVRk1iSEgyamQxNVBkYmFPZ0RKNmFuZHdmNFdpUk0?oc=5,지진
"전남 장성, 새벽 0시51분에 규모 2.4 지진 발생 - 한겨레","<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFBJTjZXeUpPbjZPUEZhRjI3aXRRVlZ2WXdLck1NWnJob0U5R1hVTHpjMUZHNV9xOTlRRXVMOGZyOVZKb2FOMXc2azlJeEdmUXlxU2JNVV9teThDQ0lXa2xRVA?oc=5"" target=""_blank"">전남 장성, 새벽 0시51분에 규모 2.4 지진 발생</a>&nbsp;&nbsp;<font color=""#6f6f6f"">한겨레</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBJTjZXeUpPbjZPUEZhRjI3aXRRVlZ2WXdLck1NWnJob0U5R1hVTHpjMUZHNV9xOTlRRXVMOGZyOVZKb2FOMXc2azlJeEdmUXlxU2JNVV9teThDQ0lXa2xRVA?oc=5,지진
[사이언스게시판] 기상청 R&D로 개발한 AI 지진감지센서 '쿼크벨' 혁신제품 지정 外 - 동아사이언스,"<a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE9ob0dxTzY1TXNReWtRM2xlYzJ2MFlMXzd1N3F5UURhNXJmSWRBYTc3RHluWnk3bW9sbXFZaUtNYWY0ZG03cURpR1h2OEtMZmRZ?oc=5"" target=""_blank"">[사이언스게시판] 기상청 R&amp;D로 개발한 AI 지진감지센서 '쿼크벨' 혁신제품 지정 外</a>&nbsp;&nbsp;<font color=""#6f6f6f"">동아사이언스</font>",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9ob0dxTzY1TXNReWtRM2xlYzJ2MFlMXzd1N3F5UURhNXJmSWRBYTc3RHluWnk3bW9sbXFZaUtNYWY0ZG03cURpR1h2OEtMZmRZ?oc=5,지진
"기상청, AI 기반 지진감지센서 혁신제품 지정 - 전기신문","<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE55UXdWU0ZDc1gxX2R6aXhyc1E5NVZBTGVrcjVNUktkVHVkOGxfN3BSQVpXSVVyc25iM1J4S0dHdnV3dVJvbXppcjUyLXUyN0JZRFBJQjVDckxrTEI0cHpkNEFhNDctUGc5U2Rmc9IBcEFVX3lxTFB6NzY2TUZZcDE3MjcxeE4wbGMtOXBBcGdIQTFWUnFpRWJzZWVleVBWSkptQ3pETDJ0M0cwZnpZbE1oTFBXZjVrMDhBdThFS2lObU14bGpHTlI1NVRGY3gxODJoTV9mYmdIbXBkOHNUZXU?oc=5"" target=""_blank"">기상청, AI 기반 지진감지센서 혁신제품 지정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전기신문</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE55UXdWU0ZDc1gxX2R6aXhyc1E5NVZBTGVrcjVNUktkVHVkOGxfN3BSQVpXSVVyc25iM1J4S0dHdnV3dVJvbXppcjUyLXUyN0JZRFBJQjVDckxrTEI0cHpkNEFhNDctUGc5U2Rmc9IBcEFVX3lxTFB6NzY2TUZZcDE3MjcxeE4wbGMtOXBBcGdIQTFWUnFpRWJzZWVleVBWSkptQ3pETDJ0M0cwZnpZbE1oTFBXZjVrMDhBdThFS2lObU14bGpHTlI1NVRGY3gxODJoTV9mYmdIbXBkOHNUZXU?oc=5,지진
남태평양 사모아 남서쪽 바다서 규모 6.2 지진 발생 - 연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE8tSEQtRVVvaXZPX0JVQklRTGVjSTlSbTV5MjZ6b2hKTUFQLTNOajdPak1IalRkY3NGUlk1bzhSWGxEenJUTHMzTTllTFFYMUVDaGhId0pwWU1FYknSAWBBVV95cUxNblEtbkJrWW04WHM4WTdhM0lIdDU1MFVrWXpVQUl1Q1lFRE5OOURrNFZMR29yWDdORjJnY203TTVoUFNKRGZZa01sYkZzUDFfVWg4QjRYU3NaTlVORGxreFY?oc=5"" target=""_blank"">남태평양 사모아 남서쪽 바다서 규모 6.2 지진 발생</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8tSEQtRVVvaXZPX0JVQklRTGVjSTlSbTV5MjZ6b2hKTUFQLTNOajdPak1IalRkY3NGUlk1bzhSWGxEenJUTHMzTTllTFFYMUVDaGhId0pwWU1FYknSAWBBVV95cUxNblEtbkJrWW04WHM4WTdhM0lIdDU1MFVrWXpVQUl1Q1lFRE5OOURrNFZMR29yWDdORjJnY203TTVoUFNKRGZZa01sYkZzUDFfVWg4QjRYU3NaTlVORGxreFY?oc=5,지진
장성서 규모 2.4 지진…육상서 이례적 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTE5CRDY3RW1oNENrODg5aVZONGc5cUpnLWMxWnlLc3V6bml3NUFkRmg5QWV2QUNHMjlUWFpUOFlmYWkwYWFBMFE?oc=5"" target=""_blank"">장성서 규모 2.4 지진…육상서 이례적</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5CRDY3RW1oNENrODg5aVZONGc5cUpnLWMxWnlLc3V6bml3NUFkRmg5QWV2QUNHMjlUWFpUOFlmYWkwYWFBMFE?oc=5,지진
북대서양 중앙 해령 바다서 규모 6.7 지진 - 경향신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Udkc0NVpMMnZtenZ3ZU9Ca2hkOGk5Z2p2cjR6NTdtWTl2SlJkalRoaHc2cTIxV0RwZGxCVWxSN2dsYnZObWNtU19JYTBSSk9XLXVzSEtHakg1UdIBX0FVX3lxTE51UUdYZGZPQmZkZG51aXh3YUhjZFc5dmpkZ2tJNEUtX0lUanpNcmY1Tmw4MXpyVlk0TWZpLVFOMk1VdjR4WGtNWnl4U1pGN1ZxZ2NJLUg4UkQ1R1pFeHBF?oc=5"" target=""_blank"">북대서양 중앙 해령 바다서 규모 6.7 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Udkc0NVpMMnZtenZ3ZU9Ca2hkOGk5Z2p2cjR6NTdtWTl2SlJkalRoaHc2cTIxV0RwZGxCVWxSN2dsYnZObWNtU19JYTBSSk9XLXVzSEtHakg1UdIBX0FVX3lxTE51UUdYZGZPQmZkZG51aXh3YUhjZFc5dmpkZ2tJNEUtX0lUanpNcmY1Tmw4MXpyVlk0TWZpLVFOMk1VdjR4WGtNWnl4U1pGN1ZxZ2NJLUg4UkQ1R1pFeHBF?oc=5,지진
"""집이 흔들려요"" 장성서 지진 관련 신고 2건 - 뉴스1","<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9ubXptT2NsQm1pMTQ0VW5nTGxxeTMzV2hxWmZCcm1nMGh2RFNhaWZVeVg4RHlFdml2U2ZtdGFac21nNjJKZVplS1FOY0dxNFNwNWItM3VPaU43aWlCWG9Z?oc=5"" target=""_blank"">""집이 흔들려요"" 장성서 지진 관련 신고 2건</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9ubXptT2NsQm1pMTQ0VW5nTGxxeTMzV2hxWmZCcm1nMGh2RFNhaWZVeVg4RHlFdml2U2ZtdGFac21nNjJKZVplS1FOY0dxNFNwNWItM3VPaU43aWlCWG9Z?oc=5,지진
장성서 규모 2.4 지진…'집 흔들린다' 신고 2건 - 뉴시스,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFBVbjlNc1paLXR6akVyMm44TFJ3Uk5YS1R1YXVxbTJQVlVLTVVmQjNUMVVZeUNUcjNRb1cwRWE1M1diZndfU0xKVDdOU3BacEM3djVBbFNzOEVWVWstQkhUVlMtVUQ5UEpCOGdvbGdnUEFSOFd3bzFaRNIBeEFVX3lxTFBVbjlNc1paLXR6akVyMm44TFJ3Uk5YS1R1YXVxbTJQVlVLTVVmQjNUMVVZeUNUcjNRb1cwRWE1M1diZndfU0xKVDdOU3BacEM3djVBbFNzOEVWVWstQkhUVlMtVUQ5UEpCOGdvbGdnUEFSOFd3bzFaRA?oc=5"" target=""_blank"">장성서 규모 2.4 지진…'집 흔들린다' 신고 2건</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>",https://news.google.com/rss/articles/CBMieEFVX3lxTFBVbjlNc1paLXR6akVyMm44TFJ3Uk5YS1R1YXVxbTJQVlVLTVVmQjNUMVVZeUNUcjNRb1cwRWE1M1diZndfU0xKVDdOU3BacEM3djVBbFNzOEVWVWstQkhUVlMtVUQ5UEpCOGdvbGdnUEFSOFd3bzFaRNIBeEFVX3lxTFBVbjlNc1paLXR6akVyMm44TFJ3Uk5YS1R1YXVxbTJQVlVLTVVmQjNUMVVZeUNUcjNRb1cwRWE1M1diZndfU0xKVDdOU3BacEM3djVBbFNzOEVWVWstQkhUVlMtVUQ5UEpCOGdvbGdnUEFSOFd3bzFaRA?oc=5,지진
장성 규모 2.4 지진 발생...흔들림 신고 2건 접수 - KBC광주방송,"<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5hUDVEX0xJYzFYUXlpTS1nZm55WmxPTXF3dWpfZmhvNTdVZmJSSkJzRVVIQXB6YU52dWZFLUhRRGd1QVpYeXpWUHJNR2hrOFh6bV92ellLamZtaDBxcnpKX1lObkdULTA?oc=5"" target=""_blank"">장성 규모 2.4 지진 발생...흔들림 신고 2건 접수</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBC광주방송</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5hUDVEX0xJYzFYUXlpTS1nZm55WmxPTXF3dWpfZmhvNTdVZmJSSkJzRVVIQXB6YU52dWZFLUhRRGd1QVpYeXpWUHJNR2hrOFh6bV92ellLamZtaDBxcnpKX1lObkdULTA?oc=5,지진
북대서양 중앙 해령 바다서 규모 6.7 지진 - 연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE40dkRMOUlCSjVYeWgxLVlwY0FYMmwyMzBDNV9xSVUwQVdEY2lWUlJwdDBmRDZxaHVPRUhIZ0NKbjFtUEhKekhYcUx2V3VUWXRMMXd1TFp3cW53bTDSAWBBVV95cUxOMzllMDc4VXIteENqeko0Ui1HbzFUa1BqWlB4blBqZ2txTGt6Qk5hLTZVTTVYNjFLcUNaUXVyOHkzNGFuWDVWcjc3ZDREazJzLUZ4bXBTMk1OZDNmYTA4b1Q?oc=5"" target=""_blank"">북대서양 중앙 해령 바다서 규모 6.7 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE40dkRMOUlCSjVYeWgxLVlwY0FYMmwyMzBDNV9xSVUwQVdEY2lWUlJwdDBmRDZxaHVPRUhIZ0NKbjFtUEhKekhYcUx2V3VUWXRMMXd1TFp3cW53bTDSAWBBVV95cUxOMzllMDc4VXIteENqeko0Ui1HbzFUa1BqWlB4blBqZ2txTGt6Qk5hLTZVTTVYNjFLcUNaUXVyOHkzNGFuWDVWcjc3ZDREazJzLUZ4bXBTMk1OZDNmYTA4b1Q?oc=5,지진
전남 장성군에서 규모 2.4 지진 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE14VWZYbk5INDVQd2FIRWhhU083bm12X0QwQzMzNVNlTE1TOTJLUmxVekNVSzk4X3FpcXVUekFna3ZZd1pKQXRtRzVXeWpqN3M?oc=5"" target=""_blank"">전남 장성군에서 규모 2.4 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE14VWZYbk5INDVQd2FIRWhhU083bm12X0QwQzMzNVNlTE1TOTJLUmxVekNVSzk4X3FpcXVUekFna3ZZd1pKQXRtRzVXeWpqN3M?oc=5,지진
트럼프 “그럼 진주만 공습 왜 미리 말 안했나”…다카이치 ‘동공지진’ - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiRkFVX3lxTFBfc01PTjA4R2VQa0xRSEZob2pPSkpDRlVCREFUMGFlaVd6cmhVMlNZa3lQczFQSXNoR3pjM2w2SHBYYi1PYUE?oc=5"" target=""_blank"">트럼프 “그럼 진주만 공습 왜 미리 말 안했나”…다카이치 ‘동공지진’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBfc01PTjA4R2VQa0xRSEZob2pPSkpDRlVCREFUMGFlaVd6cmhVMlNZa3lQczFQSXNoR3pjM2w2SHBYYi1PYUE?oc=5,지진
남태평양 바누아투 남쪽 바다 규모 6.1 지진 - 연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE1BRVJkeEUwU1BRR0hUNjg3YlRQZzNVbzBIM3hwZXpZZUY4WExrUldUSkJZdlh0SEI2M2FKM1lqXzZJYm15RUlzUHc4Q0s5X1FIaGJVTjdWdk5uSEHSAWBBVV95cUxQeFdTSlBybno0SWZtc1pzVHFFakJjbldNQkZnd2p5TkcxbGJYUFY1TXpaa3ZYYWJ4bUdPT2h6YlQ2R29ZZ2pVZ0NNOFJQZ2xId1Y3c2JKWGdickkzQ3JyUnA?oc=5"" target=""_blank"">남태평양 바누아투 남쪽 바다 규모 6.1 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1BRVJkeEUwU1BRR0hUNjg3YlRQZzNVbzBIM3hwZXpZZUY4WExrUldUSkJZdlh0SEI2M2FKM1lqXzZJYm15RUlzUHc4Q0s5X1FIaGJVTjdWdk5uSEHSAWBBVV95cUxQeFdTSlBybno0SWZtc1pzVHFFakJjbldNQkZnd2p5TkcxbGJYUFY1TXpaa3ZYYWJ4bUdPT2h6YlQ2R29ZZ2pVZ0NNOFJQZ2xId1Y3c2JKWGdickkzQ3JyUnA?oc=5,지진
사모아 아피아 남남서쪽 바다서 규모 6.2 지진 - 연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE04cG5VS0pRMUx4VmloOWJfeXBnX3ZIbHJtX1hMZDN2X0U1MjRxTkw3aGtRa1l2MlFoODlOVE9xemZISURaWEJ2cnNxTlJKRk45YlZ3YnlrNndIcm_SAWBBVV95cUxOTk92VnVXT3F1OVZrX2Y5VmdrdktOSURXa204dDN6a1RiLVp4NkVmUmJ4bmVfY1I3YTc5Q0o1UXItLURrZzZyZGdfVVdKN1Y3YWxxWmFzSjBVZURDMTlyclA?oc=5"" target=""_blank"">사모아 아피아 남남서쪽 바다서 규모 6.2 지진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE04cG5VS0pRMUx4VmloOWJfeXBnX3ZIbHJtX1hMZDN2X0U1MjRxTkw3aGtRa1l2MlFoODlOVE9xemZISURaWEJ2cnNxTlJKRk45YlZ3YnlrNndIcm_SAWBBVV95cUxOTk92VnVXT3F1OVZrX2Y5VmdrdktOSURXa204dDN6a1RiLVp4NkVmUmJ4bmVfY1I3YTc5Q0o1UXItLURrZzZyZGdfVVdKN1Y3YWxxWmFzSjBVZURDMTlyclA?oc=5,지진
